Note,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION
san diego,0,0,0,0,0,0,0,1
trying make san diego cloudy,0,0,0,0,0,0,0,1
car hotel san diego,0,0,0,0,0,0,0,1
san diego,0,0,0,0,0,0,0,1
san diego,0,0,0,0,0,0,0,1
train san diego,0,0,0,0,0,0,0,1
san diegoo,0,0,0,0,0,0,0,1
san diego,0,0,0,0,0,0,0,1
san diego,0,0,0,0,0,0,0,1
san diego,0,0,0,0,0,0,0,1
milan train,0,0,0,0,0,0,0,1
milan dinner wine metro ac,0,0,0,0,0,0,0,1
milan italy,0,0,0,0,0,0,0,1
milan lunch,0,0,0,0,0,0,0,1
train florence milan,0,0,0,0,0,0,0,1
trenitalia la spezia milan,0,0,0,0,0,0,0,1
milano,0,0,0,0,0,0,0,1
milan,0,0,0,0,0,0,0,1
train milan torino,0,0,0,0,0,0,0,1
train modena milan hostel rome,0,0,0,0,0,0,0,1
milan,0,0,0,0,0,0,0,1
milan birthday,0,0,0,0,0,0,0,1
pay back milan kok,0,0,0,0,0,0,0,1
milan,0,0,0,0,0,0,0,1
milano,0,0,0,0,0,0,0,1
milano,0,0,0,0,0,0,0,1
paris milan,0,0,0,0,0,0,0,1
milan,0,0,0,0,0,0,0,1
milan airbnb,0,0,0,0,0,0,0,1
sublet nyc,0,0,0,0,0,0,0,1
room nyc,0,0,0,0,0,0,0,1
like nyc,0,0,0,0,0,0,0,1
nyc,0,0,0,0,0,0,0,1
nycc,0,0,0,0,0,0,0,1
nyc,0,0,0,0,0,0,0,1
nyc budapest part 1,0,0,0,0,0,0,0,1
nyc babayy,0,0,0,0,0,0,0,1
nyc drinks,0,0,0,0,0,0,0,1
nycc,0,0,0,0,0,0,0,1
nyc baby,0,0,0,0,0,0,0,1
nyc weekend funn,0,0,0,0,0,0,0,1
nyc hotel,0,0,0,0,0,0,0,1
nyc,0,0,0,0,0,0,0,1
nycfc 822 7pm,0,0,0,0,0,0,0,1
nyc,0,0,0,0,0,0,0,1
nyc pga event coordination,0,0,0,0,0,0,0,1
nyc,0,0,0,0,0,0,0,1
nyc google run swag,0,0,0,0,0,0,0,1
second bodhai restaurant nyc,0,0,0,0,0,0,0,1
halal nyc,0,0,0,0,0,0,0,1
dubai left overs,0,0,0,0,0,0,0,1
dubai airbnb overnight layover,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai whips,0,0,0,0,0,0,0,1
dubai amazing,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai frickin lit,0,0,0,0,0,0,0,1
dubai tax attorneys 1st w,0,0,0,0,0,0,0,1
dubai 4 weeks 4 days away,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai boat rental,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai trip deposit,0,0,0,0,0,0,0,1
remainder dubai trip payment,0,0,0,0,0,0,0,1
week dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
za dubai,0,0,0,0,0,0,0,1
dubai uber,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai chedda,0,0,0,0,0,0,0,1
security deposit refund good luck dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
last payment thank lord dubai come,0,0,0,0,0,0,0,1
dubai drip,0,0,0,0,0,0,0,1
dubai painful,0,0,0,0,0,0,0,1
dubai pymt,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai,0,0,0,0,0,0,0,1
dubai glam,0,0,0,0,0,0,0,1
new york flights,0,0,0,0,0,0,0,1
new york city,0,0,0,0,0,0,0,1
new york bitchh,0,0,0,0,0,0,0,1
new york mart,0,0,0,0,0,0,0,1
new yorkk,0,0,0,0,0,0,0,1
new york poor,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
paying new york life,0,0,0,0,0,0,0,1
welcome new yorkk,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york best u200d,0,0,0,0,0,0,0,1
venmodollar new york,0,0,0,0,0,0,0,1
king new york,0,0,0,0,0,0,0,1
giving hope morning none temporarily poorest person new york,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
bc new york,0,0,0,0,0,0,0,1
new york airbnb,0,0,0,0,0,0,0,1
fun new york,0,0,0,0,0,0,0,1
new york bb,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
one dollar time invite new york,0,0,0,0,0,0,0,1
8th new york,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
welcome new york,0,0,0,0,0,0,0,1
parking 07290804 black bmw x5 hje 4566 new york plates,0,0,0,0,0,0,0,1
coffee love please come beach please bring water thirsty thank much see 15 come beach probably going swim across lake champlain new york never come back bye,0,0,0,0,0,0,0,1
hotel new york,0,0,0,0,0,0,0,1
unique new york,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
really similar new york bagel,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york concrete jungle dreams made,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york trip ไมลมแลวจาา,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york prices,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york yes still,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
new york city,0,0,0,0,0,0,0,1
new york,0,0,0,0,0,0,0,1
love new york,0,0,0,0,0,0,0,1
bangalore beyond cc siddharthkumar4,0,0,0,0,0,0,0,1
airport transfer bangalore 10pp,0,0,0,0,0,0,0,1
fatty bao bangalore idk still paid sorry already,0,0,0,0,0,0,0,1
food autos bangalore,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
gas back dallas,0,0,0,0,0,0,0,1
dallas allegiance backpack personalized,0,0,0,0,0,0,0,1
driving juiceland dallas,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas eats,0,0,0,0,0,0,0,1
peace dallas,0,0,0,0,0,0,0,1
south dallas schools,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas oregon july 28,0,0,0,0,0,0,0,1
dallas airbnb,0,0,0,0,0,0,0,1
dallas za,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas fun,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas dallas,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas fifi,0,0,0,0,0,0,0,1
dallas ftw,0,0,0,0,0,0,0,1
dallas gas,0,0,0,0,0,0,0,1
dallas trip,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
get dallas safe,0,0,0,0,0,0,0,1
dallas flights,0,0,0,0,0,0,0,1
dallas weekend,0,0,0,0,0,0,0,1
dallas daddy,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas airbnb,0,0,0,0,0,0,0,1
dallas airbnb,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas jan 14th,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
dallas,0,0,0,0,0,0,0,1
new delhi,0,0,0,0,0,0,0,1
delhi tours,0,0,0,0,0,0,0,1
isomnia delhi minus clads msic,0,0,0,0,0,0,0,1
hostels new delhi mumbai,0,0,0,0,0,0,0,1
new delhi,0,0,0,0,0,0,0,1
delhi,0,0,0,0,0,0,0,1
delhi,0,0,0,0,0,0,0,1
new delhi,0,0,0,0,0,0,0,1
whey delhi stop live oak,0,0,0,0,0,0,0,1
leh delhi,0,0,0,0,0,0,0,1
new delhii,0,0,0,0,0,0,0,1
ann arbor,0,0,0,0,0,0,0,1
last dte ann arbor,0,0,0,0,0,0,0,1
ann arbor airbnb,0,0,0,0,0,0,0,1
ann arbor towing,0,0,0,0,0,0,0,1
ann arbor,0,0,0,0,0,0,0,1
driving ann arbor,0,0,0,0,0,0,0,1
3 ann arbor,0,0,0,0,0,0,0,1
portillo sunday got back ann arbor,0,0,0,0,0,0,0,1
ann arbor air bnb,0,0,0,0,0,0,0,1
ann arbor airbnb,0,0,0,0,0,0,0,1
ann arbor,0,0,0,0,0,0,0,1
ann arbor commute,0,0,0,0,0,0,0,1
ann arbor dirty whoore,0,0,0,0,0,0,0,1
dope airbnb ann arbor,0,0,0,0,0,0,0,1
ann arbor yumminess,0,0,0,0,0,0,0,1
ann arbor,0,0,0,0,0,0,0,1
best pizza ann arbor,0,0,0,0,0,0,0,1
uber ann arbor,0,0,0,0,0,0,0,1
ann arbor,0,0,0,0,0,0,0,1
seattle utilities bill date 72318,0,0,0,0,0,0,0,1
thank awesome seattle weekend,0,0,0,0,0,0,0,1
gas seattle back,0,0,0,0,0,0,0,1
taxi seatac seattle,0,0,0,0,0,0,0,1
starbucks seattle cool,0,0,0,0,0,0,0,1
lodging seattle fun,0,0,0,0,0,0,0,1
seattle rooftop drinks food,0,0,0,0,0,0,0,1
seattle trip,0,0,0,0,0,0,0,1
seattle arifare,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
seattle vacation,0,0,0,0,0,0,0,1
seattle plus extra car ride,0,0,0,0,0,0,0,1
plane ticket seattle rochester,0,0,0,0,0,0,0,1
seattle shenanigans,0,0,0,0,0,0,0,1
things seattle,0,0,0,0,0,0,0,1
vancouver seattle part 1,0,0,0,0,0,0,0,1
seattle stuff,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
gas coming summer sales vantage seattle,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
seattle,0,0,0,0,0,0,0,1
seattle trip,0,0,0,0,0,0,0,1
sleepless seattle,0,0,0,0,0,0,0,1
seattle public utilities,0,0,0,0,0,0,0,1
seattle bridge tolls finally,0,0,0,0,0,0,0,1
detroit,0,0,0,0,0,0,0,1
uber detroit,0,0,0,0,0,0,0,1
detroit uber,0,0,0,0,0,0,0,1
detroit,0,0,0,0,0,0,0,1
detroit,0,0,0,0,0,0,0,1
detroit,0,0,0,0,0,0,0,1
slow roll detroit,0,0,0,0,0,0,0,1
detroit love sf,0,0,0,0,0,0,0,1
miami,0,0,0,0,0,0,0,1
miami vices n half barz little extra som lime,0,0,0,0,0,0,0,1
miami drinks,0,0,0,0,0,0,0,1
miami biitch,0,0,0,0,0,0,0,1
bienvenidos miami,0,0,0,0,0,0,0,1
miami,0,0,0,0,0,0,0,1
miami,0,0,0,0,0,0,0,1
uberx miami hills,0,0,0,0,0,0,0,1
miami trip air bnb,0,0,0,0,0,0,0,1
miami trip,0,0,0,0,0,0,0,1
miami,0,0,0,0,0,0,0,1
ultra miami,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida 2,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida babeeyy letss goo,0,0,0,0,0,0,0,1
georgia florida,0,0,0,0,0,0,0,1
floridaschool clothes fund,0,0,0,0,0,0,0,1
florida cali,0,0,0,0,0,0,0,1
floridaa,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida trip,0,0,0,0,0,0,0,1
missouri florida pallet,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
fun florida save,0,0,0,0,0,0,0,1
ticket florida,0,0,0,0,0,0,0,1
collin bag fee return trip florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida house necessities,0,0,0,0,0,0,0,1
deposit return best luck florida,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
since indy tampa transfer account treat yoself day cat,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tequila weekend tampa weekend,0,0,0,0,0,0,0,1
air bnb tampa,0,0,0,0,0,0,0,1
hotel tampa,0,0,0,0,0,0,0,1
tampa trip,0,0,0,0,0,0,0,1
tampa bay,0,0,0,0,0,0,0,1
tampa baby,0,0,0,0,0,0,0,1
tampa 25 центов за быстрый перевод на карту ps ivan kliuikov,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
myrtle tampa rest dua broke,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
rh 1st appt tampa,0,0,0,0,0,0,0,1
tampa trip,0,0,0,0,0,0,0,1
rest payment tampa,0,0,0,0,0,0,0,1
tampa fund,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa hoe tell,0,0,0,0,0,0,0,1
3nights tampa,0,0,0,0,0,0,0,1
tampax,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa,0,0,0,0,0,0,0,1
tampa hoe,0,0,0,0,0,0,0,1
florida round 3 festivalfloaty,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
fun florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
floridaa,0,0,0,0,0,0,0,1
gas moneyuber florida trip,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida man win,0,0,0,0,0,0,0,1
get florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida nye bills splitwisecom,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
florida,0,0,0,0,0,0,0,1
lost florida,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago trip,0,0,0,0,0,0,0,1
fun chicago,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicagoo,0,0,0,0,0,0,0,1
chicago weekend,0,0,0,0,0,0,0,1
chicago airbnb,0,0,0,0,0,0,0,1
chicago airbnb,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago necessities,0,0,0,0,0,0,0,1
chicago,0,0,0,0,0,0,0,1
chicago trip,0,0,0,0,0,0,0,1
parking passes 3 days chicago,0,0,0,0,0,0,0,1
uber chicago airport airbnb,0,0,0,0,0,0,0,1
uber chicago airport airbnb,0,0,0,0,0,0,0,1
trip new jersey,0,0,0,0,0,0,0,1
escarpment new jersey,0,0,0,0,0,0,0,1
gas money get new jersey,0,0,0,0,0,0,0,1
new jersey michael,0,0,0,0,0,0,0,1
transit new jersey,0,0,0,0,0,0,0,1
new jersey wives tour,0,0,0,0,0,0,0,1
über even though r stranded new jersey,0,0,0,0,0,0,0,1
denver hotel,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
taking matt smith home downtown denver colorado,0,0,0,0,0,0,0,1
denver freedom,0,0,0,0,0,0,0,1
yay denver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
plz help dumbass booked overnight layover denver stuck help girl,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
august denver rent,0,0,0,0,0,0,0,1
diningdenver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
denver slopes,0,0,0,0,0,0,0,1
final denver payment,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
cool denver things,0,0,0,0,0,0,0,1
denver flights,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
doin denver jeep jeep beep beep,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
chipotle denver colorado,0,0,0,0,0,0,0,1
denver good good,0,0,0,0,0,0,0,1
denver,0,0,0,0,0,0,0,1
outdoor retailer denver co,0,0,0,0,0,0,0,1
denver dinner,0,0,0,0,0,0,0,1
dtla,0,0,0,0,0,0,0,1
dtla cover feature,0,0,0,0,0,0,0,1
dtla,0,0,0,0,0,0,0,1
dinner dtla,0,0,0,0,0,0,0,1
dtla,0,0,0,0,0,0,0,1
dtla,0,0,0,0,0,0,0,1
dtla proud fine,0,0,0,0,0,0,0,1
pasta dtla,0,0,0,0,0,0,0,1
car california,0,0,0,0,0,0,0,1
california,0,0,0,0,0,0,0,1
youre california,0,0,0,0,0,0,0,1
californiaa,0,0,0,0,0,0,0,1
hotel california,0,0,0,0,0,0,0,1
care package northern california rendes family keep thoughts xoxo,0,0,0,0,0,0,0,1
hotel california,0,0,0,0,0,0,0,1
airbnb california,0,0,0,0,0,0,0,1
cell la stuff,0,0,0,0,0,0,0,1
comida en la playa,0,0,0,0,0,0,0,1
welcome la,0,0,0,0,0,0,0,1
san diego la gas,0,0,0,0,0,0,0,1
la la laa,0,0,0,0,0,0,0,1
vi va la hawaii,0,0,0,0,0,0,0,1
la la la,0,0,0,0,0,0,0,1
la la land,0,0,0,0,0,0,0,1
rome,0,0,0,0,0,0,0,1
food rome,0,0,0,0,0,0,0,1
rome haircut,0,0,0,0,0,0,0,1
rome airbnb,0,0,0,0,0,0,0,1
rome,0,0,0,0,0,0,0,1
paris rome,0,0,0,0,0,0,0,1
rome tour,0,0,0,0,0,0,0,1
rome dinner day 1,0,0,0,0,0,0,0,1
italy train rome air bnb,0,0,0,0,0,0,0,1
londontown,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
london hostel,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
flight london amsterdam,0,0,0,0,0,0,0,1
uber london,0,0,0,0,0,0,0,1
tower london,0,0,0,0,0,0,0,1
tower london,0,0,0,0,0,0,0,1
talk like london,0,0,0,0,0,0,0,1
train london,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
londonparis overnight ferry,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
londonbnb,0,0,0,0,0,0,0,1
2 snobs going london,0,0,0,0,0,0,0,1
london coffee,0,0,0,0,0,0,0,1
partyy london,0,0,0,0,0,0,0,1
london,0,0,0,0,0,0,0,1
got london track,0,0,0,0,0,0,0,1
london eye,0,0,0,0,0,0,0,1
london bus tea tour,0,0,0,0,0,0,0,1
los angeles,0,0,0,0,0,0,0,1
italian food west los angeles,0,0,0,0,0,0,0,1
los angeles,0,0,0,0,0,0,0,1
los angeles living,0,0,0,0,0,0,0,1
los angeles land,0,0,0,0,0,0,0,1
laziest girl los angeles,0,0,0,0,0,0,0,1
los angeles,0,0,0,0,0,0,0,1
germany,0,0,0,0,0,0,0,1
sushi germany,0,0,0,0,0,0,0,1
germany,0,0,0,0,0,0,0,1
really go germany,0,0,0,0,0,0,0,1
viva la germany,0,0,0,0,0,0,0,1
germany let go seattle maine,0,0,0,0,0,0,0,1
germany hotel,0,0,0,0,0,0,0,1
switzerland germany train,0,0,0,0,0,0,0,1
funds vacation germany,0,0,0,0,0,0,0,1
air bnb germany first 2 nights,0,0,0,0,0,0,0,1
germany expenses,0,0,0,0,0,0,0,1
flight canada,0,0,0,0,0,0,0,1
canada,0,0,0,0,0,0,0,1
canada money back gg,0,0,0,0,0,0,0,1
canada,0,0,0,0,0,0,0,1
canada,0,0,0,0,0,0,0,1
canada,0,0,0,0,0,0,0,1
rental france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
paris france hoe,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
france rules,0,0,0,0,0,0,0,1
francesco,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
moving france,0,0,0,0,0,0,0,1
fun france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
france bi h,0,0,0,0,0,0,0,1
francesco,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
airbnb franceso,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
french food france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
france,0,0,0,0,0,0,0,1
roomie trip south france,0,0,0,0,0,0,0,1
wonderful week canada ayy buddy leggoo,0,0,0,0,0,0,0,1
canada,0,0,0,0,0,0,0,1
gas canada,0,0,0,0,0,0,0,1
rest canada housing,0,0,0,0,0,0,0,1
uber brooklyn hoboken,0,0,0,0,0,0,0,1
biking brooklyn kinda u200d,0,0,0,0,0,0,0,1
brooklyn,0,0,0,0,0,0,0,1
brooklyn life,0,0,0,0,0,0,0,1
brooklyn living,0,0,0,0,0,0,0,1
brooklyn uber,0,0,0,0,0,0,0,1
brooklynn 2 months,0,0,0,0,0,0,0,1
hostel singapore,0,0,0,0,0,0,0,1
ibis singapore,0,0,0,0,0,0,0,1
singapore,0,0,0,0,0,0,0,1
singapore pt 2,0,0,0,0,0,0,0,1
singaporean fun,0,0,0,0,0,0,0,1
balling singapore,0,0,0,0,0,0,0,1
singapore bus ticket,0,0,0,0,0,0,0,1
singapore,0,0,0,0,0,0,0,1
hiking prepostsnacks singapore 711,0,0,0,0,0,0,0,1
chiang mai singapore,0,0,0,0,0,0,0,1
singapore batam round trip,0,0,0,0,0,0,0,1
singapore chiang mai,0,0,0,0,0,0,0,1
ethan going singapore,0,0,0,0,0,0,0,1
post singapore foodz,0,0,0,0,0,0,0,1
trina yeo afternoon singapore event,0,0,0,0,0,0,0,1
singapore fun,0,0,0,0,0,0,0,1
el centro post shelf,0,0,0,0,0,0,0,1
allie dinner el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
el centro,0,0,0,0,0,0,0,1
big negotiation deal el centro,0,0,0,0,0,0,0,1
el centro uber,0,0,0,0,0,0,0,1
thailand trip,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
flight thailand flight insurance,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand trip,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
vacation thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailandd,0,0,0,0,0,0,0,1
mission trip thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand tour guide,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand things u200d,0,0,0,0,0,0,0,1
thailand elephant sanctuary,0,0,0,0,0,0,0,1
paris bey thailand yay,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
thailand,0,0,0,0,0,0,0,1
natalees southern thailand curry good spiciness fishy,0,0,0,0,0,0,0,1
thailandsingapore,0,0,0,0,0,0,0,1
big things thailand mah lady,0,0,0,0,0,0,0,1
live middletown,0,0,0,0,0,0,0,1
2 mayfair 27 mccalister 15 middletown,0,0,0,0,0,0,0,1
middletown new jersey,0,0,0,0,0,0,0,1
halloween middletown,0,0,0,0,0,0,0,1
northfield adventure,0,0,0,0,0,0,0,1
moving dc,0,0,0,0,0,0,0,1
dci atlanta,0,0,0,0,0,0,0,1
dc train,0,0,0,0,0,0,0,1
aspen washington dc trip,0,0,0,0,0,0,0,1
washington dc,0,0,0,0,0,0,0,1
get ya self cup joe med boy stay well home washington dc,0,0,0,0,0,0,0,1
idk spent much meal india worth,0,0,0,0,0,0,0,1
india trip expenses spreadsheet ride chennai airport,0,0,0,0,0,0,0,1
splitwise india trip,0,0,0,0,0,0,0,1
splitwise india trip,0,0,0,0,0,0,0,1
cleveland,0,0,0,0,0,0,0,1
cleveland,0,0,0,0,0,0,0,1
uber clevelander boat uber mangos,0,0,0,0,0,0,0,1
cleveland ohio wedding weekend,0,0,0,0,0,0,0,1
cleveland,0,0,0,0,0,0,0,1
cleveland trip,0,0,0,0,0,0,0,1
cleveland hotel,0,0,0,0,0,0,0,1
cleveland,0,0,0,0,0,0,0,1
cleveland hotel room,0,0,0,0,0,0,0,1
cleveland,0,0,0,0,0,0,0,1
karaoke cleveland,0,0,0,0,0,0,0,1
cleveland uber,0,0,0,0,0,0,0,1
child support trip cleveland,0,0,0,0,0,0,0,1
food cleveland,0,0,0,0,0,0,0,1
downtown cleveland disco,0,0,0,0,0,0,0,1
ohio tings,0,0,0,0,0,0,0,1
ohio,0,0,0,0,0,0,0,1
ohio lovers kayakqueen,0,0,0,0,0,0,0,1
ohio trip,0,0,0,0,0,0,0,1
ohio state,0,0,0,0,0,0,0,1
ohio state,0,0,0,0,0,0,0,1
ohio,0,0,0,0,0,0,0,1
ohio state,0,0,0,0,0,0,0,1
ohio state,0,0,0,0,0,0,0,1
ohio,0,0,0,0,0,0,0,1
narita seoul,0,0,0,0,0,0,0,1
narita seoul,0,0,0,0,0,0,0,1
seoul hostel 714,0,0,0,0,0,0,0,1
seoul tofu,0,0,0,0,0,0,0,1
sky seoul,0,0,0,0,0,0,0,1
urban seoul,0,0,0,0,0,0,0,1
seoul,0,0,0,0,0,0,0,1
car rental san jose,0,0,0,0,0,0,0,1
losing car san jose,0,0,0,0,0,0,0,1
san jose lyft,0,0,0,0,0,0,0,1
dinner san jose,0,0,0,0,0,0,0,1
dinner san jose,0,0,0,0,0,0,0,1
best san jose,0,0,0,0,0,0,0,1
gas arise luncheon san jose santa barbara,0,0,0,0,0,0,0,1
san jose,0,0,0,0,0,0,0,1
san jose,0,0,0,0,0,0,0,1
nana lyft san jose,0,0,0,0,0,0,0,1
family donations san jose,0,0,0,0,0,0,0,1
san jose,0,0,0,0,0,0,0,1
partial san jose sept 23,0,0,0,0,0,0,0,1
partial san jose sept 23,0,0,0,0,0,0,0,1
san jose,0,0,0,0,0,0,0,1
tokyo send rest within week,0,0,0,0,0,0,0,1
tokyo,0,0,0,0,0,0,0,1
tokyo housing,0,0,0,0,0,0,0,1
expenses tokyo visit,0,0,0,0,0,0,0,1
tokyo drift,0,0,0,0,0,0,0,1
tokyo,0,0,0,0,0,0,0,1
tokyo table,0,0,0,0,0,0,0,1
brr tokyo,0,0,0,0,0,0,0,1
tokyo housing,0,0,0,0,0,0,0,1
